seed,group,y,pred,in_split,in_norm,w_split,w_norm
1,93,1.835,3.3726616,1,1,22.995438385009763,4.839444
1,94,10.2,4.2113533,1,0,22.995438385009763,4.5075655
1,65,23.1,20.500317,1,1,22.995438385009763,26.327702
1,98,11.2,10.373071,1,1,22.995438385009763,9.693391
1,99,0.0164,0.62653524,1,1,22.995438385009763,1.9049627
1,102,8.5,7.5189486,1,1,22.995438385009763,18.504322
1,107,1.57,4.72,1,0,22.995438385009763,4.4285245
1,108,13.3,13.811922,1,1,22.995438385009763,15.773105
1,110,0.325,1.6009285,1,1,22.995438385009763,6.9924498
1,111,60.0,36.631298,0,1,22.995438385009763,77.14523
1,119,14.3,27.330465,0,0,22.995438385009763,26.053633
1,120,14.2,15.260347,1,1,22.995438385009763,29.874641
1,123,10.5,10.063228,1,1,22.995438385009763,8.130618
1,124,6.44,6.4312367,1,1,22.995438385009763,6.183097
1,126,80.89,80.36799,1,1,22.995438385009763,21.085194
1,133,4.0275,3.069069,1,1,22.995438385009763,2.5177484
1,134,27.0,16.733276,1,1,22.995438385009763,69.35049
1,137,29.0,18.711235,1,1,22.995438385009763,34.254745
1,151,3.465,1.520899,1,0,22.995438385009763,3.2968562
1,157,0.24,-0.18298323,1,1,22.995438385009763,4.1248293
1,161,10.3,7.3588567,1,0,22.995438385009763,5.8522387
1,165,19.2,36.15207,0,0,22.995438385009763,23.834095
1,166,7.181,4.6544724,1,1,22.995438385009763,6.4778056
1,169,6.358285714,3.7611551,1,0,22.995438385009763,5.14758
1,171,17.0,22.86198,1,1,22.995438385009763,33.207226
1,177,76.0,77.74339,1,1,22.995438385009763,90.19626
1,180,23.5,30.252623,1,1,22.995438385009763,50.873722
1,181,103.7,98.20805,1,1,22.995438385009763,60.913967
1,186,2.09,7.4129214,1,1,22.995438385009763,15.100946
1,187,4.2,5.1152143,1,1,22.995438385009763,6.397122
1,188,66.0,50.41219,0,1,22.995438385009763,50.20989
1,161,7.0,10.927764,1,1,22.995438385009763,16.675207
1,191,10.05,10.3802185,1,1,22.995438385009763,10.228855
1,192,7.55,7.2412806,1,1,22.995438385009763,4.993875
1,194,1.6,5.7416587,1,0,22.995438385009763,6.8485975
1,195,2.05,1.7506344,1,1,22.995438385009763,1.6959895
1,89,0.703,2.3449852,1,0,22.995438385009763,3.270455
1,196,1.8,1.4005638,1,1,22.995438385009763,5.39678
1,199,11.8,14.113766,1,1,22.995438385009763,8.727205
1,201,0.15,6.544634,1,1,22.995438385009763,110.35643
1,203,18.5,15.911868,1,1,22.995438385009763,12.070928
1,205,30.0,40.764446,1,1,22.995438385009763,33.323784
1,208,5.95,3.9848788,1,0,22.995438385009763,3.1318648
1,166,3.012,2.3125439,1,1,22.995438385009763,5.37492
1,119,18.0,16.197748,1,1,22.995438385009763,18.211945
1,216,19.6,27.107014,1,1,22.995438385009763,26.67222
1,218,8.7,10.414259,1,1,22.995438385009763,6.896061
1,219,5.867142857,5.5180798,1,1,22.995438385009763,5.764756
1,220,3.28,1.891237,1,1,22.995438385009763,4.7513156
1,221,10.25,11.181903,1,1,22.995438385009763,22.491756
1,89,2.81,2.1217496,1,1,22.995438385009763,2.3430161
1,224,16.8,20.184263,1,1,22.995438385009763,16.438082
1,10,37.8,34.200058,1,1,22.995438385009763,44.35666
1,227,1.77,1.1813761,1,1,22.995438385009763,2.2950246
1,228,18.01,16.108698,1,1,22.995438385009763,14.808452
1,230,35.0,33.480244,1,1,22.995438385009763,120.745926
1,231,6.2,9.039527,1,1,22.995438385009763,10.936292
1,233,1.2,3.7287326,1,1,22.995438385009763,5.5326724
1,236,89.88,88.276665,1,1,22.995438385009763,10.472918
1,194,9.2,6.815731,1,1,22.995438385009763,5.6504493
1,241,3.57,4.9694734,1,1,22.995438385009763,9.707494
1,248,4.8,6.6536455,1,1,22.995438385009763,11.557443
1,250,3.5,4.481872,1,1,22.995438385009763,6.4132285
1,161,11.4,7.444746,1,0,22.995438385009763,6.3235626
1,254,43.5,35.831123,1,1,22.995438385009763,92.307625
1,255,100.0,74.650894,0,1,22.995438385009763,71.989075
1,256,1.25,3.2127428,1,1,22.995438385009763,5.6615167
1,227,3.01,0.9348934,1,0,22.995438385009763,2.3462746
1,257,35.1,23.96832,1,1,22.995438385009763,29.023958
1,260,3.47,7.190705,1,1,22.995438385009763,13.886429
1,262,3.57,3.396142,1,1,22.995438385009763,5.119076
1,41,3.223,4.5180087,1,1,22.995438385009763,4.161507
1,268,6.79,4.3529367,1,1,22.995438385009763,5.135243
1,203,8.1,14.193344,1,1,22.995438385009763,14.849053
1,50,76.0,78.07071,1,1,22.995438385009763,27.55807
1,41,3.64,4.415318,1,1,22.995438385009763,5.503949
1,273,15.6,29.722464,0,0,22.995438385009763,13.930335
1,275,2.84,3.201499,1,1,22.995438385009763,5.9750237
1,166,2.444,2.3653479,1,1,22.995438385009763,5.896529
1,54,8.76,6.8652563,1,0,22.995438385009763,3.006285
1,280,0.88,1.4789973,1,1,22.995438385009763,5.157795
1,282,38.11,36.76318,1,1,22.995438385009763,3.671548
1,285,9.4,10.922887,1,1,22.995438385009763,9.017833
1,287,7.7,8.101818,1,1,22.995438385009763,2.8791804
1,291,110.0,97.48682,0,1,22.995438385009763,66.8678
1,292,57.7,51.666134,1,1,22.995438385009763,74.10906
1,297,0.08,7.7219872,1,0,22.995438385009763,14.722885
1,299,1.0,3.8662677,1,1,22.995438385009763,6.36182
1,301,41.0,73.39321,0,0,22.995438385009763,30.8058
1,302,5.93,4.0894027,1,1,22.995438385009763,10.849315
1,303,3.549542857,3.7517776,1,1,22.995438385009763,3.1705482
1,304,0.575,2.0089712,1,1,22.995438385009763,3.9583724
1,306,2.3,0.4714744,1,0,22.995438385009763,3.0562425
1,233,0.97,3.8363523,1,1,22.995438385009763,6.1929293
1,314,4.3,4.1723886,1,1,22.995438385009763,7.9267554
1,318,3.4,2.757734,1,1,22.995438385009763,4.4018297
1,321,89.4,81.24428,1,1,22.995438385009763,73.85748
1,241,13.9,11.436956,1,1,22.995438385009763,6.331194
1,329,4.109,3.5716474,1,1,22.995438385009763,3.6677644
1,330,3.3,2.640186,1,1,22.995438385009763,2.9963086
1,292,53.0,36.228092,0,1,22.995438385009763,57.1386
1,331,19.4,18.377201,1,1,22.995438385009763,22.98125
1,335,1.38,4.7449594,1,1,22.995438385009763,12.020151
1,292,53.0,60.221886,1,1,22.995438385009763,66.16405
1,338,41.1,26.127842,0,1,22.995438385009763,33.642414
1,341,1.565,1.811143,1,1,22.995438385009763,1.7940172
1,346,3.575,5.8289647,1,1,22.995438385009763,76.25186
1,349,5.03,8.120832,1,1,22.995438385009763,7.811206
1,302,8.42,4.2421746,1,1,22.995438385009763,8.937448
1,351,82.0,71.65159,1,1,22.995438385009763,81.28015
1,236,64.5,83.74742,0,0,22.995438385009763,38.052456
1,89,1.6,2.3889418,1,1,22.995438385009763,3.1944911
1,216,42.4,64.79878,0,0,22.995438385009763,22.960964
1,364,0.73,2.025977,1,1,22.995438385009763,4.2479377
1,366,6.4,10.198605,1,1,22.995438385009763,15.3643055
1,367,1.49,4.4721007,1,1,22.995438385009763,9.866137
1,201,0.15,6.544634,1,1,22.995438385009763,110.35643
1,382,107.0,109.40153,1,1,22.995438385009763,65.19628
1,383,17.9,17.891932,1,1,22.995438385009763,4.311958
1,241,13.6,10.598117,1,1,22.995438385009763,6.542584
1,137,36.7,18.711235,0,0,22.995438385009763,34.254745
1,393,60.0,38.347218,0,0,22.995438385009763,41.353374
1,394,18.0,17.872044,1,1,22.995438385009763,24.957672
1,396,25.5,18.756145,1,1,22.995438385009763,22.680735
1,397,0.75,9.305748,1,1,22.995438385009763,43.086136
1,403,13.3,10.917958,1,1,22.995438385009763,6.5076704
1,218,8.67,7.9772935,1,1,22.995438385009763,10.155298
1,414,0.1075,1.827141,1,1,22.995438385009763,8.753125
1,415,6.48,4.775943,1,1,22.995438385009763,6.010727
1,137,28.0,18.989693,1,1,22.995438385009763,34.764454
1,292,26.2,39.442974,0,1,22.995438385009763,66.810776
1,418,5.78,7.3495226,1,1,22.995438385009763,10.24214
1,425,5.48,10.415042,1,0,22.995438385009763,6.2507663
1,428,80.2,87.492294,1,1,22.995438385009763,27.133472
1,429,8.0,14.19431,1,1,22.995438385009763,44.525974
1,432,4.0,6.1244435,1,1,22.995438385009763,7.0563593
1,6,34.0,30.415674,1,1,22.995438385009763,39.454132
1,166,7.194,4.608351,1,1,22.995438385009763,6.91565
1,438,27.85,24.348877,1,1,22.995438385009763,42.26754
1,439,4.0,3.8082907,1,1,22.995438385009763,9.321978
1,440,91.0,85.755295,1,1,22.995438385009763,81.51302
1,442,17.7,13.229774,1,0,22.995438385009763,5.1385784
1,445,77.0,72.229454,1,1,22.995438385009763,110.66815
1,446,10.9,3.732488,1,1,22.995438385009763,15.723219
1,429,21.0,23.596153,1,1,22.995438385009763,21.387117
1,54,4.47,4.274571,1,1,22.995438385009763,3.121321
1,452,0.72,4.0148926,1,1,22.995438385009763,7.5712085
1,453,1.290384615,41.80551,0,0,22.995438385009763,48.479397
1,459,2.76,3.2686627,1,1,22.995438385009763,5.8401794
1,464,28.5,49.57287,0,1,22.995438385009763,65.97084
1,442,17.7,13.74523,1,0,22.995438385009763,5.116383
1,72,6.76,6.187141,1,1,22.995438385009763,4.3456755
1,366,14.15,10.997843,1,1,22.995438385009763,14.508359
1,473,74.0,97.29325,0,1,22.995438385009763,66.22847
1,429,26.4,18.53194,1,1,22.995438385009763,48.55762
1,476,83.71,66.676506,0,1,22.995438385009763,38.96285
1,314,3.82,4.6700964,1,1,22.995438385009763,10.016747
1,477,9.3,7.572118,1,1,22.995438385009763,4.7480373
1,480,1.1,2.9325721,1,1,22.995438385009763,7.256597
1,481,2.2,4.8539157,1,1,22.995438385009763,6.744959
1,192,7.1,6.3608875,1,1,22.995438385009763,5.2961016
1,273,28.4,27.977718,1,1,22.995438385009763,19.638144
1,10,31.6,32.86736,1,1,22.995438385009763,38.99721
1,485,2.5,8.257384,1,1,22.995438385009763,13.7784815
1,486,81.4,38.888695,0,0,22.995438385009763,30.723219
1,487,94.0,81.15765,0,1,22.995438385009763,53.415817
1,490,1.78,4.0473638,1,1,22.995438385009763,8.488887
1,492,3.61,2.2633314,1,1,22.995438385009763,4.2990336
1,218,11.8,12.0939665,1,1,22.995438385009763,6.9688406
1,495,2.3,3.9216225,1,1,22.995438385009763,9.758194
1,282,38.05,36.63619,1,1,22.995438385009763,3.5807815
1,499,10.8,9.121715,1,1,22.995438385009763,7.721321
1,501,14.6,16.402021,1,1,22.995438385009763,16.228455
1,503,6.0,11.795445,1,0,22.995438385009763,7.122478
1,442,18.1,17.621752,1,1,22.995438385009763,4.7239037
1,492,3.56,3.3641741,1,1,22.995438385009763,5.3207717
1,123,2.6,8.858491,1,0,22.995438385009763,8.059304
1,403,8.72,5.4967575,1,0,22.995438385009763,6.3477645
1,508,7.2,5.6769114,1,1,22.995438385009763,25.36911
1,510,88.0,94.84536,1,1,22.995438385009763,18.192684
1,285,10.9,10.60051,1,1,22.995438385009763,9.655457
1,161,11.2,12.58664,1,1,22.995438385009763,9.287549
1,516,68.1,75.83341,1,0,22.995438385009763,12.763919
1,188,65.0,55.43132,1,1,22.995438385009763,60.18414
1,196,0.9865,1.7992886,1,1,22.995438385009763,5.9117694
1,521,4.21,5.415764,1,1,22.995438385009763,6.684095
1,525,36.0,31.576416,1,1,22.995438385009763,48.989735
1,446,6.0,2.2778454,1,1,22.995438385009763,11.908439
1,527,0.02,0.10464326,1,1,22.995438385009763,1.9726295
1,533,0.345,1.8568575,1,1,22.995438385009763,6.3004675
1,534,72.0,31.044811,0,0,22.995438385009763,69.41706
1,535,6.68,6.7072897,1,1,22.995438385009763,4.684459
1,429,32.6,30.691582,1,1,22.995438385009763,29.226538
1,440,94.2,88.8387,1,1,22.995438385009763,66.826546
1,540,24.1,18.918133,1,1,22.995438385009763,18.35324
1,543,2.52,3.4929888,1,1,22.995438385009763,4.4203467
1,546,22.0,34.5411,0,1,22.995438385009763,69.379875
1,547,1.47,7.670379,1,1,22.995438385009763,17.328823
1,157,0.145,0.41167602,1,1,22.995438385009763,4.367388
1,549,2.86,2.7453988,1,1,22.995438385009763,5.8046465
1,551,31.7,24.382637,1,1,22.995438385009763,46.43028
1,302,7.33,4.0894027,1,1,22.995438385009763,10.849315
1,335,1.4,6.201894,1,0,22.995438385009763,8.406342
1,555,12.7,15.084764,1,1,22.995438385009763,28.3492
1,557,34.0,26.641903,1,1,22.995438385009763,20.095346
1,224,19.1,18.310919,1,1,22.995438385009763,13.645118
1,558,3.85,9.263532,1,0,22.995438385009763,10.752027
1,216,11.7,17.713905,1,1,22.995438385009763,15.865085
1,559,32.84363636,38.03234,1,0,22.995438385009763,9.044488
1,560,2.3,3.9389973,1,1,22.995438385009763,6.3327265
1,65,29.9,21.727901,1,1,22.995438385009763,24.750124
1,561,46.0,61.749744,0,0,22.995438385009763,19.812723
1,563,5.6,5.338765,1,1,22.995438385009763,3.9238462
1,569,11.8,16.168278,1,0,22.995438385009763,6.7594833
1,547,2.3,6.2032323,1,1,22.995438385009763,11.147123
1,351,59.0,88.7528,0,0,22.995438385009763,33.68522
1,573,0.48,3.201261,1,1,22.995438385009763,7.8864765
1,292,71.0,70.48434,1,1,22.995438385009763,50.54967
1,574,0.28,8.1861315,1,1,22.995438385009763,16.949251
1,429,13.5,10.293228,1,1,22.995438385009763,43.96073
1,559,19.45,35.233517,0,0,22.995438385009763,19.001646
1,577,14.2,9.311985,1,1,22.995438385009763,13.187473
1,579,9.743333333,13.304458,1,1,22.995438385009763,17.688278
1,208,3.625,4.045018,1,1,22.995438385009763,2.5769715
1,351,95.0,69.484375,0,1,22.995438385009763,109.14491
1,273,24.0,30.109972,1,1,22.995438385009763,33.51705
1,216,39.0,24.29118,0,0,22.995438385009763,24.772696
1,582,3.9,6.0123425,1,1,22.995438385009763,14.9973135
1,586,70.6,85.93407,0,1,22.995438385009763,59.14945
1,588,3.8,2.4703407,1,1,22.995438385009763,4.380808
1,589,124.0,123.14365,1,1,22.995438385009763,35.967094
1,592,0.46,2.072591,1,1,22.995438385009763,4.3649654
1,598,10.5,11.176234,1,1,22.995438385009763,12.4296
1,600,20.2,9.739788,1,1,22.995438385009763,21.530659
1,351,78.0,86.46504,1,1,22.995438385009763,27.937416
1,602,10.1,3.4580116,1,1,22.995438385009763,30.156698
1,605,76.0,77.46429,1,1,22.995438385009763,19.45046
1,607,5.7,4.6606073,1,1,22.995438385009763,17.331299
1,287,7.7,7.9123898,1,1,22.995438385009763,7.533213
1,610,8.45,6.79978,1,1,22.995438385009763,12.130072
1,613,1.966666667,10.854681,1,0,22.995438385009763,8.134256
1,616,95.8,79.70667,0,1,22.995438385009763,33.92542
1,620,9.6,17.355274,1,1,22.995438385009763,17.92489
1,623,1.56,4.132466,1,0,22.995438385009763,4.0580745
1,429,15.0,17.068996,1,1,22.995438385009763,23.620235
1,561,33.0,57.99991,0,0,22.995438385009763,20.814852
1,216,34.7,33.408386,1,1,22.995438385009763,27.757994
1,627,72.0,65.63804,1,1,22.995438385009763,112.53202
1,630,4.77,4.1156244,1,1,22.995438385009763,13.522525
1,632,0.43,1.1323004,1,1,22.995438385009763,2.948874
1,58,2.2,3.4341102,1,1,22.995438385009763,4.0554175
1,635,16.3,8.561024,1,1,22.995438385009763,25.526114
1,636,4.05,4.911869,1,1,22.995438385009763,8.4893
1,638,1.21,2.4159725,1,1,22.995438385009763,12.212708
1,644,1.4275,2.6916547,1,1,22.995438385009763,3.146893
1,54,9.02,6.7152677,1,0,22.995438385009763,3.3148377
1,650,6.8,9.633904,1,1,22.995438385009763,7.903776
1,632,0.435,0.81694835,1,1,22.995438385009763,2.3797212
1,654,3.05,5.6485596,1,1,22.995438385009763,9.32888
1,287,8.63,7.794699,1,1,22.995438385009763,3.5806541
1,50,76.0,75.82001,1,1,22.995438385009763,25.409014
1,664,132.0,114.88747,0,1,22.995438385009763,412.42352
1,666,38.0,30.342087,1,1,22.995438385009763,42.378017
1,588,3.9,2.756604,1,1,22.995438385009763,3.678726
1,216,31.9,51.0804,0,0,22.995438385009763,27.594576
1,671,3.055,3.1631923,1,1,22.995438385009763,8.907205
1,674,17.0,16.363356,1,1,22.995438385009763,33.422638
1,366,3.4,8.687025,1,1,22.995438385009763,16.794827
1,675,94.0,68.265976,0,0,22.995438385009763,51.057655
1,600,28.3,11.398044,0,0,22.995438385009763,16.78078
1,487,94.9,74.62669,0,1,22.995438385009763,53.162872
1,678,8.3,10.472751,1,1,22.995438385009763,11.298882
1,521,3.07,2.7815936,1,1,22.995438385009763,4.431036
1,679,0.9,11.2824545,1,0,22.995438385009763,18.419586
1,680,1.864,0.93751574,1,1,22.995438385009763,1.9362297
1,681,3.76,3.2548769,1,1,22.995438385009763,2.9957805
1,683,3.4,2.6204574,1,1,22.995438385009763,3.9685323
1,685,47.0,54.526573,1,1,22.995438385009763,30.451511
1,166,6.55,4.608351,1,1,22.995438385009763,6.5807753
1,688,1.1,2.412941,1,1,22.995438385009763,5.104144
1,693,1.306666667,2.5000494,1,1,22.995438385009763,15.143333
1,429,25.0,20.567404,1,1,22.995438385009763,24.269321
1,700,82.0,48.609318,0,0,22.995438385009763,58.86196
1,702,45.0,36.053905,1,1,22.995438385009763,34.631176
1,260,4.02,7.5760264,1,1,22.995438385009763,17.413847
1,705,7.4,15.158464,1,1,22.995438385009763,157.66676
1,707,3.133333333,2.4610918,1,1,22.995438385009763,8.647715
1,636,3.11,4.037834,1,1,22.995438385009763,11.281176
1,569,10.1,15.899572,1,0,22.995438385009763,10.637372
1,119,21.6,16.047338,1,1,22.995438385009763,18.680134
1,6,30.0,32.413445,1,1,22.995438385009763,28.987898
1,440,72.66666667,39.378986,0,0,22.995438385009763,35.061413
1,709,8.3,8.559571,1,1,22.995438385009763,19.275276
1,713,2.53,4.7330246,1,1,22.995438385009763,5.356445
1,476,87.99,69.208405,0,0,22.995438385009763,31.222672
1,191,11.8,11.258068,1,1,22.995438385009763,8.98778
1,720,3.86,8.34436,1,1,22.995438385009763,13.329005
1,208,4.25,4.0865955,1,1,22.995438385009763,3.6976635
1,724,4.6,2.0305645,1,0,22.995438385009763,2.5594597
1,725,55.3,52.99043,1,1,22.995438385009763,88.05368
1,236,83.6,85.68233,1,1,22.995438385009763,18.015564
1,224,15.0,19.886633,1,1,22.995438385009763,13.52887
1,730,9.55,6.2227874,1,0,22.995438385009763,5.455123
1,364,3.3,2.6669827,1,1,22.995438385009763,5.8541384
1,195,2.15,1.7506344,1,1,22.995438385009763,1.6959895
1,477,7.7,7.0623827,1,1,22.995438385009763,5.0219555
1,733,5.2,4.3977013,1,1,22.995438385009763,4.341901
1,737,9.2,5.834141,1,1,22.995438385009763,21.09683
1,748,11.8,9.934373,1,1,22.995438385009763,7.6268992
1,749,60.0,71.695045,0,1,22.995438385009763,82.58641
1,685,66.0,67.87762,1,1,22.995438385009763,45.902718
1,331,19.3,18.377201,1,1,22.995438385009763,22.98125
1,756,49.0,27.984365,0,0,22.995438385009763,26.935709
1,757,6.9,4.853523,1,1,22.995438385009763,4.65888
1,4,5.56,4.6363993,1,1,22.995438385009763,2.3573396
1,761,0.755,21.467865,0,0,22.995438385009763,17.082216
1,208,3.625,3.9521072,1,1,22.995438385009763,2.5943248
1,764,3.92,8.85523,1,1,22.995438385009763,47.2698
1,47,0.0475,1.6421378,1,1,22.995438385009763,10.292828
1,191,10.9,9.666379,1,1,22.995438385009763,22.184172
1,58,4.45,4.860391,1,1,22.995438385009763,39.614162
1,767,2.8,8.953977,1,0,22.995438385009763,6.1663084
1,771,2.66,3.0401988,1,1,22.995438385009763,9.22948
1,772,1.3,2.6111407,1,1,22.995438385009763,3.7191114
1,773,17.0,18.184467,1,1,22.995438385009763,84.03316
1,774,38.0,36.7625,1,1,22.995438385009763,38.340137
1,777,6.95,6.4153395,1,1,22.995438385009763,3.0385575
1,171,20.4,18.998716,1,1,22.995438385009763,31.283653
1,781,75.0,75.96625,1,1,22.995438385009763,154.90152
1,783,1.57,1.6400543,1,1,22.995438385009763,5.287305
1,784,5.61,7.1041317,1,1,22.995438385009763,6.629841
1,675,59.8,65.94096,1,1,22.995438385009763,56.286488
1,785,1.2,2.7828124,1,1,22.995438385009763,7.554666
1,40,1.378,2.4567065,1,1,22.995438385009763,5.58356
1,788,27.0,52.666508,0,1,22.995438385009763,88.7242
1,161,5.4,12.634402,1,1,22.995438385009763,18.44108
1,790,1.61,2.220407,1,1,22.995438385009763,1.6702082
1,273,25.0,30.429766,1,1,22.995438385009763,34.43497
1,216,33.0,29.565687,1,1,22.995438385009763,25.368542
1,791,1.78,2.7939339,1,1,22.995438385009763,3.6412923
1,683,3.62,2.6565578,1,1,22.995438385009763,3.8131924
1,796,30.7,25.356363,1,1,22.995438385009763,123.31574
1,797,0.86,2.0938826,1,1,22.995438385009763,11.420722
1,521,2.7,2.0873857,1,1,22.995438385009763,4.98599
1,40,1.668,2.9784713,1,1,22.995438385009763,6.342812
1,802,5.265,3.6967645,1,1,22.995438385009763,4.7146387
1,241,12.5,10.617671,1,1,22.995438385009763,5.480629
1,555,17.0,22.099895,1,1,22.995438385009763,21.62591
1,473,65.3,91.703606,0,1,22.995438385009763,92.356865
1,804,19.0,21.505941,1,1,22.995438385009763,29.07024
1,203,12.5,13.683349,1,1,22.995438385009763,14.646198
1,808,2.91,2.3427622,1,1,22.995438385009763,14.260059
1,688,9.8,3.772103,1,0,22.995438385009763,6.967273
1,812,5.6,13.8241,1,1,22.995438385009763,34.47459
1,813,2.12,4.477042,1,1,22.995438385009763,9.26717
1,816,20.86,17.907738,1,1,22.995438385009763,16.318552
1,817,15.0,11.40124,1,1,22.995438385009763,16.346485
1,120,10.9,15.635813,1,1,22.995438385009763,25.591766
1,825,81.0,83.44608,1,1,22.995438385009763,51.272655
1,429,9.4,12.512693,1,1,22.995438385009763,22.825169
1,817,17.8,10.282482,1,1,22.995438385009763,20.106646
1,829,5.575,5.509776,1,1,22.995438385009763,3.9512095
1,89,2.28,2.4898796,1,1,22.995438385009763,3.2509646
1,89,4.19,2.8114371,1,1,22.995438385009763,3.9733305
1,796,7.0,26.114195,0,1,22.995438385009763,126.05966
1,10,28.0,37.350933,1,1,22.995438385009763,32.43656
1,579,11.42,9.782146,1,1,22.995438385009763,14.812762
1,836,0.046,0.18142657,1,1,22.995438385009763,1.0936786
1,784,5.27,7.828137,1,1,22.995438385009763,6.4078255
1,218,8.5,7.2768946,1,1,22.995438385009763,9.138121
1,839,7.775,6.8644557,1,1,22.995438385009763,6.441377
1,58,2.0,4.207153,1,1,22.995438385009763,4.845436
1,216,4.51,17.428638,0,0,22.995438385009763,16.572203
1,840,91.1,81.02095,1,1,22.995438385009763,40.19927
1,205,58.0,40.739307,0,1,22.995438385009763,37.08545
1,187,7.6,5.108553,1,1,22.995438385009763,6.637683
1,605,81.0,86.125435,1,1,22.995438385009763,17.824778
1,292,64.0,51.824234,0,1,22.995438385009763,29.824087
1,28,20.0,60.382126,0,0,22.995438385009763,61.150414
1,58,3.7,13.984998,1,1,22.995438385009763,28.533354
1,10,36.7,34.12074,1,1,22.995438385009763,41.11911
1,854,42.0,31.279173,1,0,22.995438385009763,17.74873
1,855,40.0,41.422997,1,1,22.995438385009763,95.51944
1,525,50.3,48.457935,1,1,22.995438385009763,17.419027
1,476,69.0,68.3364,1,1,22.995438385009763,56.62315
1,503,6.7,10.918593,1,1,22.995438385009763,8.472885
1,857,16.0,17.763115,1,1,22.995438385009763,15.218039
1,784,4.5,5.394018,1,1,22.995438385009763,4.1817575
1,58,3.236666667,3.240755,1,1,22.995438385009763,4.6311717
1,35,17.0,11.548456,1,1,22.995438385009763,45.99405
1,866,93.75,81.80658,0,1,22.995438385009763,77.63277
1,870,1.7,4.8963237,1,1,22.995438385009763,7.192556
1,733,1.723,3.1677747,1,1,22.995438385009763,6.5678587
1,102,8.5,7.7527356,1,1,22.995438385009763,6.263843
1,876,7.9,5.0622063,1,1,22.995438385009763,13.422533
1,273,25.0,29.936945,1,1,22.995438385009763,41.74824
1,880,14.0,36.266613,0,1,22.995438385009763,67.57364
1,192,8.99,7.897169,1,1,22.995438385009763,5.3908453
1,396,24.6,17.418217,1,1,22.995438385009763,26.970406
1,425,12.6,11.333465,1,1,22.995438385009763,6.1566076
1,610,2.8,6.8600273,1,1,22.995438385009763,11.617284
1,292,33.0,62.01218,0,1,22.995438385009763,92.00242
1,885,1.4,2.2591698,1,1,22.995438385009763,7.7606125
1,236,79.42,78.646225,1,1,22.995438385009763,8.849529
1,314,5.986666667,4.932662,1,1,22.995438385009763,8.716157
1,93,3.7032,3.4319944,1,1,22.995438385009763,5.879919
1,256,1.75,3.181806,1,1,22.995438385009763,4.276572
1,825,63.0,62.94271,1,1,22.995438385009763,42.780724
1,893,1.22,1.5508828,1,1,22.995438385009763,4.979451
1,895,5.07,5.6497707,1,1,22.995438385009763,7.179462
1,816,23.6,19.861828,1,1,22.995438385009763,12.97932
1,510,87.0,92.173225,1,1,22.995438385009763,58.582462
1,896,17.99,17.481916,1,1,22.995438385009763,4.5241566
1,898,67.0,75.143776,1,1,22.995438385009763,35.058716
1,902,6.6,7.551083,1,1,22.995438385009763,10.732913
1,906,5.6,4.5848517,1,1,22.995438385009763,5.9218435
1,909,4.87,31.698612,0,0,22.995438385009763,21.539867
1,499,13.7,9.48741,1,0,22.995438385009763,7.02965
1,911,89.7,77.8782,0,1,22.995438385009763,42.990044
1,549,4.8,2.3474956,1,1,22.995438385009763,6.254971
1,913,2.04,2.9323878,1,1,22.995438385009763,3.455003
1,644,2.385,2.6969032,1,1,22.995438385009763,3.6176937
1,804,22.7,20.052929,1,1,22.995438385009763,33.546673
1,916,4.4,2.3042479,1,0,22.995438385009763,3.2085268
1,918,3.7,4.8879366,1,1,22.995438385009763,7.5551786
1,921,0.98,21.448854,0,1,22.995438385009763,66.795586
1,282,38.6,35.785675,1,1,22.995438385009763,5.837872
1,924,0.126,1.3286347,1,1,22.995438385009763,8.096267
1,600,23.0,7.0414276,0,0,22.995438385009763,23.301779
1,925,4.0,52.52738,0,0,22.995438385009763,50.335922
1,291,35.0,87.3942,0,0,22.995438385009763,70.96625
1,927,7.214,7.270393,1,1,22.995438385009763,2.8426993
1,929,6.0,10.412691,1,1,22.995438385009763,19.813976
1,292,91.0,74.83078,0,1,22.995438385009763,37.53634
1,233,1.32,3.7287326,1,1,22.995438385009763,5.5326724
1,932,18.8,17.767227,1,1,22.995438385009763,39.725292
1,933,2.4,5.8866034,1,1,22.995438385009763,14.323982
1,934,1.39,3.147365,1,1,22.995438385009763,5.108399
1,287,8.7,7.045552,1,1,22.995438385009763,4.3590274
1,273,16.3,26.543594,1,1,22.995438385009763,35.8335
1,936,2.49,2.3653462,1,1,22.995438385009763,4.788017
1,937,3.3,4.1797233,1,1,22.995438385009763,5.7046804
1,607,4.7,4.8943324,1,1,22.995438385009763,20.353397
1,473,76.0,93.12708,0,1,22.995438385009763,37.796085
1,813,5.8,4.5410857,1,1,22.995438385009763,9.648766
1,943,0.24835,-0.024581518,1,1,22.995438385009763,1.5779252
1,945,3.78,4.64448,1,1,22.995438385009763,8.1507635
1,6,2.5,6.5870314,1,1,22.995438385009763,46.261307
1,816,27.0,19.739824,1,1,22.995438385009763,15.914475
1,250,0.47,1.5976605,1,1,22.995438385009763,3.734526
1,477,7.21,6.0167856,1,1,22.995438385009763,5.9140463
1,442,17.9,15.427287,1,1,22.995438385009763,5.867672
1,216,21.15,21.253445,1,1,22.995438385009763,18.058279
1,955,0.28,0.6555186,1,1,22.995438385009763,2.790696
1,839,4.1125,5.9968324,1,1,22.995438385009763,7.942149
