seed,group,y,pred,in_split,in_norm,w_split,w_norm
0,2698,11.7,27.433592,0,0,26.67144775390625,18.286663
0,2698,6.86,25.269308,0,0,26.67144775390625,17.24555
0,1772,2.35,2.5119662,1,1,26.67144775390625,9.234327
0,2735,9.9,9.736044,1,1,26.67144775390625,12.168247
0,2875,39.3,31.378008,1,1,26.67144775390625,44.347965
0,2875,16.9,28.463522,1,1,26.67144775390625,27.294758
0,2875,11.1,26.543226,0,0,26.67144775390625,28.697994
0,2875,4.26,26.758816,0,0,26.67144775390625,31.256554
0,2735,7.6,10.559608,1,1,26.67144775390625,12.699307
0,3072,9.2,8.899612,1,1,26.67144775390625,8.983873
0,3072,8.3,9.43189,1,1,26.67144775390625,9.071813
0,3072,8.85,10.566058,1,1,26.67144775390625,9.470135
0,1283,2.845,3.9938538,1,1,26.67144775390625,5.2529244
0,3036,3.2,8.845175,1,0,26.67144775390625,6.8736496
0,3036,2.1,8.158633,1,0,26.67144775390625,8.669731
0,2716,15.1,10.225785,1,1,26.67144775390625,15.571197
0,3077,2.82,4.9620404,1,1,26.67144775390625,7.520899
0,3077,2.96,4.739819,1,1,26.67144775390625,7.520899
0,3077,3.16,5.0369763,1,1,26.67144775390625,8.144743
0,3077,3.22,4.557222,1,1,26.67144775390625,7.674341
0,3077,3.24,4.713612,1,1,26.67144775390625,7.2127547
0,3077,3.23,4.68811,1,1,26.67144775390625,7.305558
0,3077,2.89,6.4640346,1,1,26.67144775390625,7.4017787
0,3077,2.6,6.283856,1,0,26.67144775390625,7.229694
0,3079,2.64,6.458142,1,0,26.67144775390625,7.5762773
0,3079,2.62,7.6517043,1,1,26.67144775390625,11.596448
0,3079,2.52,7.232554,1,1,26.67144775390625,10.419579
0,2901,32.25,27.540422,1,1,26.67144775390625,29.427952
0,3028,0.69,0.58679634,1,1,26.67144775390625,6.295302
0,3081,1.3,2.8624358,1,1,26.67144775390625,6.1032467
0,1675,0.2,2.7376013,1,1,26.67144775390625,32.698124
0,2287,2.96,4.3395433,1,1,26.67144775390625,6.4912944
0,2901,30.5,27.540422,1,1,26.67144775390625,29.427952
0,2716,15.0,10.225785,1,1,26.67144775390625,15.571197
0,2698,4.0,28.167717,0,0,26.67144775390625,17.51599
0,2698,10.0,28.422014,0,0,26.67144775390625,16.654888
0,2698,17.0,28.768948,1,0,26.67144775390625,16.313292
0,2698,18.0,28.62703,1,0,26.67144775390625,16.126999
0,2698,23.5,28.875603,1,1,26.67144775390625,16.126999
0,2698,26.0,28.930794,1,1,26.67144775390625,17.283772
0,2698,28.5,28.903223,1,1,26.67144775390625,17.283772
0,2698,34.0,28.778715,1,1,26.67144775390625,16.820097
0,2698,36.0,28.911776,1,1,26.67144775390625,17.238625
0,2698,34.0,30.645693,1,1,26.67144775390625,16.27077
0,2698,20.0,29.25989,1,0,26.67144775390625,18.501587
0,2698,7.0,25.269308,0,0,26.67144775390625,17.24555
0,2698,7.3,28.163641,0,0,26.67144775390625,17.485857
0,2698,10.5,28.52531,0,0,26.67144775390625,16.654888
0,2698,15.0,28.780779,0,0,26.67144775390625,16.313292
0,1109,3.7,4.139837,1,1,26.67144775390625,11.320193
0,2901,30.1,25.166039,1,1,26.67144775390625,31.01161
0,3086,6.4,7.4302278,1,1,26.67144775390625,8.399524
0,3086,8.7,7.5226374,1,1,26.67144775390625,7.8477693
0,3086,8.2,7.4995284,1,1,26.67144775390625,7.7040052
0,1709,1.8,1.9274074,1,1,26.67144775390625,3.6905103
0,3087,2.36,2.9699385,1,1,26.67144775390625,6.8404694
0,3087,1.74,4.0677185,1,1,26.67144775390625,8.659139
0,3087,1.74,4.9979877,1,1,26.67144775390625,8.450182
0,3090,2.53,2.9348872,1,1,26.67144775390625,8.012547
0,3090,2.84,3.1567626,1,1,26.67144775390625,7.9848967
0,3090,2.71,3.1488204,1,1,26.67144775390625,7.923021
0,3090,2.41,3.2093976,1,1,26.67144775390625,7.495174
0,3092,1.0,2.2178082,1,1,26.67144775390625,8.311104
0,2698,5.5,25.583345,0,0,26.67144775390625,19.335136
0,2698,10.0,25.855503,0,0,26.67144775390625,17.093649
0,2698,18.0,28.167717,1,0,26.67144775390625,17.51599
0,2698,22.0,28.768948,1,1,26.67144775390625,16.313292
0,2698,31.0,28.903223,1,1,26.67144775390625,17.283772
0,2698,39.0,30.168364,1,1,26.67144775390625,17.839294
0,3096,1.5,4.0703697,1,1,26.67144775390625,6.6063266
0,3009,25.5,14.939626,1,1,26.67144775390625,23.277193
0,3009,24.6,17.883348,1,1,26.67144775390625,28.09193
0,3009,23.9,18.408007,1,1,26.67144775390625,24.374298
0,2735,7.0,10.545259,1,1,26.67144775390625,12.6356325
0,2931,3.94,27.216719,0,0,26.67144775390625,31.991879
0,2931,2.6,28.84668,0,0,26.67144775390625,32.774376
0,2931,3.0,28.822803,0,0,26.67144775390625,32.38299
0,3098,1.3,3.1524692,1,1,26.67144775390625,5.3224216
0,3099,40.0,22.809896,0,1,26.67144775390625,39.435593
0,2641,10.2,2.497254,1,0,26.67144775390625,5.6940384
0,2973,13.0,12.343158,1,1,26.67144775390625,16.818184
0,2973,30.0,12.391147,0,0,26.67144775390625,15.911628
0,3103,5.2,4.175116,1,1,26.67144775390625,16.144438
0,3104,7.75,8.640459,1,1,26.67144775390625,6.9579496
0,3104,7.49,9.009826,1,1,26.67144775390625,7.207899
0,991,3.19,4.7349544,1,1,26.67144775390625,19.306137
0,3106,6.52,4.0099683,1,1,26.67144775390625,11.782284
0,3106,6.07,3.9125373,1,1,26.67144775390625,9.638093
0,3106,5.88,3.9749665,1,1,26.67144775390625,10.78032
0,3106,5.41,3.8737392,1,1,26.67144775390625,9.975064
0,3106,4.89,4.2454233,1,1,26.67144775390625,10.330036
0,3106,4.39,4.1945543,1,1,26.67144775390625,10.182599
0,3061,4.4,4.944182,1,1,26.67144775390625,122.68164
0,3107,4.2,6.662849,1,1,26.67144775390625,114.89042
0,3107,3.7,6.769567,1,1,26.67144775390625,114.32895
0,3107,3.5,6.629493,1,1,26.67144775390625,114.32895
0,3110,2.9,20.556713,0,0,26.67144775390625,12.663394
0,1709,4.68,2.4501555,1,0,26.67144775390625,4.146217
0,1158,1.98,1.926281,1,1,26.67144775390625,8.123309
0,3059,2.27,5.4437566,1,1,26.67144775390625,29.15833
0,2735,8.2,9.736044,1,1,26.67144775390625,12.168247
0,3116,6.1,4.2408385,1,1,26.67144775390625,6.6148877
0,3116,3.2,3.8516967,1,1,26.67144775390625,7.0499086
0,1790,8.9,6.123037,1,1,26.67144775390625,6.8032413
0,1790,6.75,6.797175,1,1,26.67144775390625,7.375271
0,1790,5.62,6.7031207,1,1,26.67144775390625,6.2600718
0,1790,4.92,6.097329,1,1,26.67144775390625,6.162718
0,2735,9.4,9.736044,1,1,26.67144775390625,12.168247
0,1047,3.95,4.534385,1,1,26.67144775390625,4.9541197
0,3061,4.7,4.944182,1,1,26.67144775390625,122.68164
0,3120,5.75,5.337398,1,1,26.67144775390625,6.8436575
0,3120,5.52,5.3295083,1,1,26.67144775390625,7.1104474
0,3120,4.61,5.3295083,1,1,26.67144775390625,7.1104474
0,3120,4.11,5.3295083,1,1,26.67144775390625,7.1104474
0,3120,3.43,5.3295083,1,1,26.67144775390625,6.9309225
0,3120,1.767,5.3295083,1,0,26.67144775390625,6.9786305
0,3120,1.015,5.3295083,1,0,26.67144775390625,6.9786305
0,3120,0.29,5.3295083,1,0,26.67144775390625,6.9786305
0,1044,2.075,5.528879,1,1,26.67144775390625,29.583164
0,3121,3.7,5.489811,1,1,26.67144775390625,9.787165
0,3122,5.0,11.535079,1,1,26.67144775390625,21.536846
0,3122,5.0,11.377674,1,1,26.67144775390625,21.615599
0,3122,5.0,14.980774,1,1,26.67144775390625,22.840748
0,3059,4.0,5.4094505,1,1,26.67144775390625,26.678251
0,3059,3.51,4.346454,1,1,26.67144775390625,26.612038
0,3123,1.27,6.9315205,1,1,26.67144775390625,15.310425
0,3124,0.92,7.4498777,1,1,26.67144775390625,21.583055
0,1397,8.0,2.7256858,1,0,26.67144775390625,5.6494813
0,1397,7.0,2.7256858,1,0,26.67144775390625,5.6494813
0,1397,8.1,2.7966657,1,0,26.67144775390625,5.929924
0,3127,25.8,25.233894,1,1,26.67144775390625,26.075775
0,3127,13.7,22.57397,1,1,26.67144775390625,25.815039
0,3127,0.8,21.537552,0,0,26.67144775390625,24.774637
0,3133,4.2,4.1072216,1,1,26.67144775390625,3.2446158
0,1268,9.5,3.4838552,1,1,26.67144775390625,37.837738
0,1013,0.96,2.3303823,1,1,26.67144775390625,10.786271
0,1013,2.23,2.9405441,1,1,26.67144775390625,7.0668135
0,2982,0.96,3.161992,1,1,26.67144775390625,5.43786
0,3028,0.74,1.7630454,1,1,26.67144775390625,6.7115107
0,2493,8.2,4.754544,1,1,26.67144775390625,9.0804405
0,3061,4.47,4.944182,1,1,26.67144775390625,122.68164
0,1013,2.5,2.9405441,1,1,26.67144775390625,7.0668135
0,988,33.0,10.898409,0,0,26.67144775390625,15.921343
0,1397,6.7,2.7226543,1,0,26.67144775390625,5.448032
0,1859,4.9,2.419885,1,0,26.67144775390625,4.000908
0,3059,1.89,5.4437566,1,1,26.67144775390625,29.15833
0,3141,4.29,8.496778,1,1,26.67144775390625,11.3308
0,2779,8.94,10.495115,1,1,26.67144775390625,15.099109
0,2988,5.3,21.788265,0,0,26.67144775390625,17.730028
0,2988,11.8,21.957588,1,0,26.67144775390625,17.293917
0,2988,15.9,22.697096,1,1,26.67144775390625,18.575094
0,2988,23.8,23.85622,1,1,26.67144775390625,17.414581
0,2988,33.1,23.924414,1,0,26.67144775390625,17.712063
0,2988,33.7,23.605436,1,0,26.67144775390625,18.280203
0,2988,32.8,23.57811,1,1,26.67144775390625,18.640774
0,2988,28.7,23.734995,1,1,26.67144775390625,20.486301
0,2988,24.2,22.759771,1,1,26.67144775390625,19.411882
0,2988,19.2,21.561506,1,1,26.67144775390625,19.19014
0,2988,18.4,21.513487,1,1,26.67144775390625,18.675865
0,1005,2.5,3.6873956,1,1,26.67144775390625,21.99552
0,3144,3.1,3.4269452,1,1,26.67144775390625,14.627612
0,758,1.273,0.992036,1,1,26.67144775390625,4.485181
0,2909,26.0,35.021366,1,1,26.67144775390625,52.161266
0,2779,11.1,10.495115,1,1,26.67144775390625,15.099109
0,1158,2.65,1.7514338,1,1,26.67144775390625,7.354915
0,2901,32.0,23.149277,1,1,26.67144775390625,29.513638
0,2034,2.09,2.8766878,1,1,26.67144775390625,7.36257
0,2034,1.74,2.7710967,1,1,26.67144775390625,7.243454
0,2034,1.34,1.7199556,1,1,26.67144775390625,6.767926
0,2034,0.885,2.7846608,1,1,26.67144775390625,10.043973
0,2973,9.96,7.83154,1,1,26.67144775390625,19.396511
0,3159,4.4,9.579216,1,0,26.67144775390625,8.518459
0,3160,7.5,12.620485,1,1,26.67144775390625,17.27735
0,3160,9.0,13.199171,1,1,26.67144775390625,14.958982
0,3160,6.0,13.297288,1,0,26.67144775390625,13.893549
0,3162,40.0,37.702198,1,1,26.67144775390625,43.61301
0,3164,7.0,12.228,1,1,26.67144775390625,18.397987
0,3164,17.3,10.820157,1,1,26.67144775390625,18.856731
0,3164,16.7,10.800306,1,1,26.67144775390625,18.588503
0,2641,1.0,3.1881466,1,1,26.67144775390625,8.041409
0,1013,2.8,3.0498648,1,1,26.67144775390625,4.501698
0,3169,13.0,11.963629,1,1,26.67144775390625,12.11045
0,3169,12.0,11.502325,1,1,26.67144775390625,12.101162
0,3169,11.8,12.203718,1,1,26.67144775390625,12.563992
0,3169,13.5,12.319831,1,1,26.67144775390625,12.507362
0,3170,4.1,2.8065333,1,1,26.67144775390625,5.908327
0,2493,0.41,2.4815843,1,1,26.67144775390625,4.164504
0,2493,1.85,2.1554677,1,1,26.67144775390625,4.9030266
0,2493,1.95,1.9111625,1,1,26.67144775390625,4.983842
0,1109,6.57,3.6636221,1,1,26.67144775390625,11.552822
0,1753,2.23,4.674912,1,1,26.67144775390625,9.746476
0,3180,2.17,3.9195182,1,1,26.67144775390625,8.330756
0,3181,3.7,3.3024788,1,1,26.67144775390625,10.418843
0,2901,32.0,25.03637,1,1,26.67144775390625,31.261475
0,3182,55.0,29.43868,0,0,26.67144775390625,39.640232
0,3182,45.9,52.14354,1,1,26.67144775390625,20.827961
0,3184,40.0,15.299081,0,0,26.67144775390625,32.52637
0,3185,30.0,14.294532,0,1,26.67144775390625,33.22426
0,1180,5.85,5.2326975,1,1,26.67144775390625,8.174698
0,1180,5.75,5.7412925,1,1,26.67144775390625,9.383703
0,1180,6.0,5.6784844,1,1,26.67144775390625,11.119306
0,1180,5.6,4.98054,1,1,26.67144775390625,11.221346
0,1180,4.0,4.4003,1,1,26.67144775390625,10.677232
0,1180,3.0,4.0632563,1,1,26.67144775390625,10.764394
0,923,52.0,54.25263,1,1,26.67144775390625,45.544548
0,3141,3.7,8.496778,1,1,26.67144775390625,11.3308
0,1958,12.0,7.213012,1,1,26.67144775390625,27.68631
0,3194,20.0,24.182043,1,1,26.67144775390625,39.970173
0,2814,24.4,26.014666,1,1,26.67144775390625,27.284235
0,3197,21.0,31.34259,1,1,26.67144775390625,26.448883
0,3197,43.0,30.367682,1,1,26.67144775390625,43.72587
0,3199,24.0,29.062576,1,1,26.67144775390625,25.303356
0,3199,43.0,37.236145,1,1,26.67144775390625,57.312428
0,3181,3.8,3.3024788,1,1,26.67144775390625,10.418843
0,3059,2.68,5.6857796,1,1,26.67144775390625,26.036728
0,3203,23.0,28.220407,1,1,26.67144775390625,30.569578
0,3203,22.7,28.266619,1,1,26.67144775390625,30.569578
0,3203,23.2,27.709858,1,1,26.67144775390625,31.187384
0,3203,19.0,27.307407,1,1,26.67144775390625,31.249514
0,3203,13.3,27.525795,0,1,26.67144775390625,33.501255
0,3203,8.95,27.246096,0,1,26.67144775390625,37.17661
0,3204,20.0,26.373898,1,1,26.67144775390625,33.406666
0,118,8.8,20.209005,1,0,26.67144775390625,18.339207
0,118,17.7,19.520061,1,1,26.67144775390625,18.104336
0,118,13.4,16.342363,1,1,26.67144775390625,17.596037
0,3206,3.43,6.138616,1,1,26.67144775390625,15.053525
0,3206,3.57,6.138616,1,1,26.67144775390625,15.053525
0,2698,14.0,28.780779,0,0,26.67144775390625,16.313292
0,2698,9.2,28.780779,0,0,26.67144775390625,16.313292
0,2698,32.0,29.025824,1,1,26.67144775390625,17.273169
0,2698,37.0,29.66676,1,1,26.67144775390625,16.7051
0,2698,39.0,29.819822,1,0,26.67144775390625,16.891394
0,3059,4.5,5.6857796,1,1,26.67144775390625,26.036728
0,3210,2.8,2.9112272,1,1,26.67144775390625,2.9910645
0,3212,4.8,6.1830897,1,1,26.67144775390625,15.465071
0,2653,3.55,3.5147176,1,1,26.67144775390625,14.510002
0,1284,0.067,6.6959,1,0,26.67144775390625,11.261805
0,1284,0.132,6.6959,1,0,26.67144775390625,11.261805
0,1284,0.182,6.6959,1,0,26.67144775390625,11.261805
0,3182,56.2,29.43868,0,0,26.67144775390625,39.640232
0,3217,4.3,2.5118895,1,1,26.67144775390625,3.7641678
0,3061,4.1,3.7638462,1,1,26.67144775390625,117.83812
0,3098,3.25,2.0551114,1,1,26.67144775390625,5.0882034
0,2760,9.58,8.938537,1,1,26.67144775390625,13.022291
0,2760,10.1,9.1262665,1,1,26.67144775390625,13.700542
0,2760,10.7,8.979885,1,1,26.67144775390625,13.143066
0,3218,6.45,3.7555475,1,1,26.67144775390625,5.8264894
0,3218,3.5,3.5455985,1,1,26.67144775390625,13.394814
0,1709,4.7,1.9079026,1,0,26.67144775390625,4.1607156
0,3069,27.9,26.267864,1,1,26.67144775390625,24.365723
0,3069,32.8,26.706968,1,1,26.67144775390625,25.64336
0,3069,35.1,26.706968,1,1,26.67144775390625,25.64336
0,3069,34.5,28.146801,1,1,26.67144775390625,25.465767
0,3069,32.3,28.467148,1,1,26.67144775390625,27.42381
0,3069,26.0,22.177263,1,1,26.67144775390625,29.985477
0,3223,25.0,18.890223,1,1,26.67144775390625,20.532635
0,3224,23.7,18.180382,1,1,26.67144775390625,23.09056
0,3225,20.9,17.241438,1,1,26.67144775390625,21.814545
0,3227,17.6,13.347448,1,1,26.67144775390625,21.09043
0,3059,2.295,5.099795,1,1,26.67144775390625,29.138103
0,3059,2.92,5.6857796,1,1,26.67144775390625,26.036728
0,3059,4.46,5.767927,1,1,26.67144775390625,28.20177
0,3059,6.855,4.456172,1,1,26.67144775390625,26.114183
0,3059,2.85,5.0712686,1,1,26.67144775390625,27.921255
0,3232,20.0,20.202549,1,1,26.67144775390625,19.728039
0,2287,1.1,2.473018,1,1,26.67144775390625,5.139539
0,2287,2.775,2.473018,1,1,26.67144775390625,5.139539
0,3233,60.0,11.334894,0,0,26.67144775390625,83.61074
0,3233,185.0,11.334894,0,0,26.67144775390625,83.61074
0,3234,6.7,11.131636,1,1,26.67144775390625,18.30434
0,3235,2.08,19.848068,0,1,26.67144775390625,37.145355
0,3061,4.5,3.7638462,1,1,26.67144775390625,117.83812
0,3061,4.0,5.720705,1,1,26.67144775390625,134.87502
0,3218,6.24,4.0310016,1,1,26.67144775390625,5.4807205
0,3236,7.61,1.880713,1,0,26.67144775390625,3.310652
0,3236,7.96,2.148612,1,0,26.67144775390625,3.5187833
0,3236,8.09,2.2397313,1,0,26.67144775390625,3.644833
0,3236,8.77,1.8599094,1,0,26.67144775390625,4.395613
0,3236,9.6,2.5771132,1,0,26.67144775390625,4.4278173
0,3236,9.24,1.7487764,1,0,26.67144775390625,5.2222548
0,3236,9.09,2.0074027,1,0,26.67144775390625,4.9591517
0,3236,8.39,2.6890845,1,0,26.67144775390625,4.285997
0,3236,7.49,2.322244,1,0,26.67144775390625,5.0128927
0,3217,4.46,2.5118895,1,0,26.67144775390625,3.7641678
0,3239,19.5,12.803505,1,1,26.67144775390625,21.70338
0,3206,3.48,6.138616,1,1,26.67144775390625,15.053525
0,3240,1.65,4.3247747,1,1,26.67144775390625,14.46719
0,2366,13.0,14.170104,1,1,26.67144775390625,10.328343
0,2366,11.5,15.85014,1,1,26.67144775390625,8.733564
0,3242,3.15,3.3607514,1,1,26.67144775390625,8.611523
0,3245,0.9,2.2620063,1,1,26.67144775390625,7.33119
0,3098,2.7,2.1113956,1,1,26.67144775390625,5.329697
0,1721,9.5,7.4915986,1,1,26.67144775390625,17.07964
0,1721,4.0,5.71578,1,1,26.67144775390625,23.00528
0,3206,2.6,6.138616,1,1,26.67144775390625,15.053525
0,3009,15.6,15.7757635,1,1,26.67144775390625,23.310911
0,3009,0.2,14.371133,0,0,26.67144775390625,22.613842
0,3009,19.6,19.186954,1,1,26.67144775390625,30.48174
0,3009,12.2,19.061983,1,1,26.67144775390625,29.050526
0,3009,1.0,18.226267,0,0,26.67144775390625,29.500662
0,3009,8.2,18.632683,1,1,26.67144775390625,32.75948
0,3009,3.5,19.673256,0,0,26.67144775390625,31.517736
0,3247,41.0,26.563835,0,1,26.67144775390625,31.660501
0,3247,39.0,26.546253,1,1,26.67144775390625,31.424746
0,3247,28.0,28.788912,1,1,26.67144775390625,32.37052
0,3210,2.7,2.9112272,1,1,26.67144775390625,2.9910645
0,3251,22.4,22.78025,1,1,26.67144775390625,19.2543
0,3253,4.76,21.97228,0,0,26.67144775390625,16.599894
0,3254,5.5,14.756208,1,1,26.67144775390625,22.016449
0,1721,7.25,7.4455667,1,1,26.67144775390625,24.652815
0,3251,7.76,21.86134,0,0,26.67144775390625,19.371124
0,3251,22.7,22.154177,1,1,26.67144775390625,18.597572
0,3251,14.8,22.754318,1,1,26.67144775390625,17.938051
0,3251,5.02,24.70477,0,0,26.67144775390625,16.889263
0,3255,2.0,23.967455,0,0,26.67144775390625,20.08816
0,3255,2.0,22.49231,0,0,26.67144775390625,21.68131
0,3255,23.0,22.45557,1,1,26.67144775390625,20.381609
0,3255,23.0,22.361694,1,1,26.67144775390625,20.251835
0,3255,23.0,22.625858,1,1,26.67144775390625,19.738682
0,3255,19.5,22.750515,1,1,26.67144775390625,18.616787
0,3255,13.5,22.335611,1,1,26.67144775390625,19.839096
0,3255,10.0,21.967594,1,0,26.67144775390625,18.809381
0,2755,0.575,11.635263,1,1,26.67144775390625,22.344687
0,3061,5.1,5.7556443,1,1,26.67144775390625,121.00515
0,3059,2.45,5.4437566,1,1,26.67144775390625,29.15833
0,3059,7.62,5.4437566,1,1,26.67144775390625,29.15833
0,3260,3.76,15.692151,1,1,26.67144775390625,25.706436
0,3260,3.68,25.732132,0,0,26.67144775390625,25.608639
0,2201,5.7,5.8036256,1,1,26.67144775390625,8.446869
0,3267,0.6,8.95658,1,1,26.67144775390625,27.75373
0,3269,15.0,13.631709,1,1,26.67144775390625,5.1445923
0,3271,4.0,8.818148,1,1,26.67144775390625,9.785332
0,3059,2.68,4.71263,1,1,26.67144775390625,33.911037
0,1038,7.5,4.8107505,1,1,26.67144775390625,11.4241295
0,1038,5.9,4.8107505,1,1,26.67144775390625,11.4241295
0,3275,34.0,20.423584,0,1,26.67144775390625,28.690317
0,2901,40.0,29.433678,1,1,26.67144775390625,45.81149
0,3281,40.0,24.854925,0,1,26.67144775390625,31.654936
0,2873,21.2,17.511526,1,1,26.67144775390625,24.421837
0,2873,20.0,18.784372,1,1,26.67144775390625,24.498713
0,2873,19.2,17.201845,1,1,26.67144775390625,22.716547
0,3210,2.81,2.9112272,1,1,26.67144775390625,2.9910645
0,3283,3.3,4.2411995,1,1,26.67144775390625,8.769881
0,3283,3.7,5.2793174,1,1,26.67144775390625,8.9520645
0,3283,3.9,5.3066025,1,1,26.67144775390625,8.882738
0,3283,3.8,4.7198453,1,1,26.67144775390625,10.658591
0,3283,3.7,4.76364,1,1,26.67144775390625,10.502534
0,3283,3.5,4.1330643,1,1,26.67144775390625,11.231701
0,3284,2.9,12.817519,1,0,26.67144775390625,15.843254
0,3284,2.7,12.64619,1,0,26.67144775390625,14.572384
0,2106,3.0,2.7176948,1,1,26.67144775390625,4.1753416
0,2822,10.6,10.6201,1,1,26.67144775390625,24.926876
0,2822,7.73,10.501641,1,1,26.67144775390625,23.724468
0,2822,4.8,10.501641,1,1,26.67144775390625,23.724468
0,3206,3.4,6.138616,1,1,26.67144775390625,15.053525
0,2838,0.07,1.5106997,1,1,26.67144775390625,10.896742
0,3141,3.2,8.496778,1,1,26.67144775390625,11.3308
0,3295,13.5,20.791346,1,1,26.67144775390625,18.835997
0,3296,2.1,2.9200394,1,1,26.67144775390625,5.81385
0,2493,0.83,2.371978,1,1,26.67144775390625,4.402925
0,2493,0.95,2.1988263,1,1,26.67144775390625,4.90406
0,2493,1.67,2.2430663,1,1,26.67144775390625,4.926652
0,2493,1.87,2.1554677,1,1,26.67144775390625,4.9030266
0,2932,32.0,22.890764,1,1,26.67144775390625,27.81053
0,2698,36.9,30.560823,1,1,26.67144775390625,17.839294
0,3299,5.1,2.6336298,1,0,26.67144775390625,3.4786496
0,3299,4.6,2.3975275,1,0,26.67144775390625,3.5003047
0,661,1.37,4.945934,1,1,26.67144775390625,29.561443
0,1118,5.8,3.790955,1,1,26.67144775390625,13.170806
0,3301,2.9,4.1734138,1,1,26.67144775390625,7.720584
0,3302,3.2,21.16641,0,0,26.67144775390625,18.47007
0,3302,3.2,26.321508,0,0,26.67144775390625,17.475117
0,3301,2.91,3.7806818,1,1,26.67144775390625,6.3473625
0,3302,2.79,20.980652,0,0,26.67144775390625,26.37899
0,3301,1.11,3.8331254,1,1,26.67144775390625,7.3833594
0,3302,1.21,23.852953,0,0,26.67144775390625,21.947914
0,3301,0.6,3.612831,1,1,26.67144775390625,7.3181577
0,3304,32.0,24.163662,1,0,26.67144775390625,13.956761
0,989,37.0,34.098965,1,1,26.67144775390625,17.297968
0,989,37.0,33.48615,1,1,26.67144775390625,16.682365
0,989,37.0,32.68959,1,1,26.67144775390625,16.294624
0,3305,30.0,25.824415,1,1,26.67144775390625,26.881517
0,3306,0.46,4.9474287,1,1,26.67144775390625,29.702662
0,1118,5.42,3.790955,1,1,26.67144775390625,13.170806
0,2822,5.96,9.78625,1,1,26.67144775390625,19.77162
0,2822,11.67,9.805435,1,1,26.67144775390625,23.072361
0,2822,11.42,8.032498,1,1,26.67144775390625,24.514204
0,2822,7.52,9.533121,1,1,26.67144775390625,26.33921
0,2822,7.83,10.6201,1,1,26.67144775390625,24.926876
0,2822,2.31,13.98185,1,0,26.67144775390625,22.893995
0,2773,30.3,26.308823,1,1,26.67144775390625,16.90826
0,3310,0.96,10.833268,1,0,26.67144775390625,17.360052
0,3310,0.98,12.297236,1,0,26.67144775390625,19.880245
0,2988,6.4,22.152596,0,0,26.67144775390625,17.730028
0,2988,8.0,22.79485,0,0,26.67144775390625,18.13317
0,2988,18.0,23.85622,1,1,26.67144775390625,17.414581
0,2988,23.8,23.818499,1,1,26.67144775390625,17.00499
0,2988,31.0,23.775738,1,1,26.67144775390625,18.175924
0,2988,34.0,23.605436,1,0,26.67144775390625,18.280203
0,2698,5.54,28.163641,0,0,26.67144775390625,17.485857
0,2698,24.0,29.025824,1,1,26.67144775390625,17.273169
0,2698,38.0,30.203718,1,1,26.67144775390625,17.839294
0,1390,1.7,3.5719647,1,1,26.67144775390625,9.533089
0,3311,3.8,3.0875194,1,1,26.67144775390625,5.242024
0,3311,3.9,3.0875194,1,1,26.67144775390625,5.242024
0,2945,2.13,1.9890494,1,1,26.67144775390625,3.2753017
0,2945,1.84,1.8303809,1,1,26.67144775390625,3.3365352
0,2945,1.4,1.8275688,1,1,26.67144775390625,3.2436116
0,2657,2.14,1.8118465,1,1,26.67144775390625,2.8812332
0,2657,2.05,1.7471323,1,1,26.67144775390625,2.9034462
0,2657,1.92,1.7886693,1,1,26.67144775390625,2.9034462
0,1212,8.9,7.3338294,1,1,26.67144775390625,10.377989
0,1212,8.7,6.978071,1,1,26.67144775390625,10.430729
0,1212,9.2,6.4730487,1,1,26.67144775390625,10.6248045
0,1761,5.5,4.9445453,1,1,26.67144775390625,12.066731
0,1015,6.09,5.9716783,1,1,26.67144775390625,19.482792
0,3312,5.97,6.7627463,1,1,26.67144775390625,27.37768
0,3312,5.67,6.6118317,1,1,26.67144775390625,27.37768
0,3312,5.65,6.6118317,1,1,26.67144775390625,27.37768
0,3312,4.77,6.5275197,1,1,26.67144775390625,26.048656
0,3312,4.78,6.390985,1,1,26.67144775390625,25.312256
0,1283,8.6,4.080134,1,0,26.67144775390625,5.876179
0,2698,12.0,28.167717,0,0,26.67144775390625,17.51599
0,2268,5.8,3.5004365,1,1,26.67144775390625,5.831342
0,3317,4.4,3.8722064,1,1,26.67144775390625,14.761279
0,3317,4.4,3.818704,1,1,26.67144775390625,14.761279
0,2857,34.0,26.629412,1,1,26.67144775390625,20.841143
0,1271,2.15,3.3244495,1,1,26.67144775390625,16.562126
0,1271,2.29,4.130221,1,1,26.67144775390625,15.060992
0,1271,2.2,5.5193777,1,1,26.67144775390625,17.136532
0,1271,1.95,4.881553,1,1,26.67144775390625,16.333231
0,1271,1.95,5.481168,1,1,26.67144775390625,20.3307
0,3326,35.0,31.508726,1,1,26.67144775390625,24.825157
0,3180,1.506,3.9195182,1,1,26.67144775390625,8.330756
0,2735,65.0,9.736044,0,0,26.67144775390625,12.168247
0,2735,60.0,9.736044,0,0,26.67144775390625,12.168247
0,2735,55.0,9.736044,0,0,26.67144775390625,12.168247
0,2735,40.0,9.736044,0,0,26.67144775390625,12.168247
0,3141,3.5,8.496778,1,1,26.67144775390625,11.3308
0,3334,1.24,2.620003,1,1,26.67144775390625,8.872
0,2580,4.15,3.3684857,1,1,26.67144775390625,6.007868
0,2945,1.89,1.9890494,1,1,26.67144775390625,3.2753017
0,2945,1.73,1.9304233,1,1,26.67144775390625,3.2436502
